"","geneset","source","zeb_p","zeb_p3","zeb_p5","mouse_p","mouse_p3","mouse_p5","human_p","human_p3","human_p5","wilk_p","wilk_p3","wilk_p5","wilk_adj","wilk_adj3","wilk_adj5"
"531","ACTGAAA_MIR30A3P_MIR30E3P","c3",0.00219869621245205,0.00347199625000927,0.0342322775627342,0.000179708594467779,0.000161932905115359,0.0715046907560248,7.71835406708261e-09,1.06797660210731e-08,0.00992175203361014,9.68739293343284e-08,7.86583047819537e-08,0.00343531637277232,0.00101010446116904,0.000820170143961431,1
"532","GATTGGY_NFY_Q6_01","c3",0.207295771980633,0.566752371724925,0.0768720619174131,8.36863292931085e-11,3.23741004327334e-09,2.68324427518347e-06,7.72612178530182e-13,1.37192718999086e-10,5.08750953656974e-09,2.10102051304915e-20,3.14424712969999e-17,2.15993608832712e-11,2.19073408895635e-16,3.27850648213818e-13,2.25216535929868e-07
"533","CTCAGGG_MIR125B_MIR125A","c3",0.764476766468042,0.651171342383766,1,3.53815719163186e-08,1.23459941567826e-08,0.0224387823884009,1.59877720718484e-17,9.19154133096126e-17,1.17131385513492e-06,3.75556680522364e-15,4.57270711394289e-16,0.00148790105825064,3.91592950780669e-11,4.76796170770825e-12,1
"534","TACTTGA_MIR26A_MIR26B","c3",0.0138622394810252,0.0628261833463375,0.0186582367814075,1.74674093734323e-09,2.36039768825823e-08,7.83801979337243e-05,6.52510320572223e-15,3.14957708359596e-11,8.57479058488381e-08,9.15331169591316e-18,1.67144314771864e-15,1.84294032338845e-08,9.54415810532865e-14,1.74281377012623e-11,0.000192163387519713
"535","CAGTGTT_MIR141_MIR200A","c3",0.000490059333199771,0.00245418168895465,0.0178180101322522,2.76325674741327e-10,1.64187178762116e-09,0.000246129800391485,7.34011910636256e-16,4.17502612506288e-14,5.79628223394832e-08,2.2906763552155e-19,8.08722889210678e-18,1.81709814895382e-07,2.3884882355832e-15,8.43255356579974e-14,0.00189468823991414
"536","ACTGTGA_MIR27A_MIR27B","c3",0.0746243657390778,0.230510761645386,0.0468187848166106,3.80148595320893e-09,2.35355654456579e-08,0.000736529659371591,1.0718808660693e-19,4.47512074232693e-19,3.87245981808812e-06,4.33538862474614e-17,1.66176849646677e-15,1.62662871816476e-06,4.5205097190228e-13,1.7327260112659e-11,0.016960857644304
"537","GCANCTGNY_MYOD_Q6","c3",0.480171568871077,0.324288077455174,1,1.51675881928414e-10,1.01112506821672e-07,7.81150930088656e-10,1.69125647138351e-19,7.98836247557418e-16,3.46815479821811e-13,6.90167194693076e-20,3.0671215039792e-14,1.83059032578181e-18,7.19637333906471e-16,3.19808759219911e-10,1.90875653269269e-14
"538","TTTGCAC_MIR19A_MIR19B","c3",0.0112820905980653,0.00164724044413016,0.871130169277279,4.8362131480704e-14,3.42515845543093e-13,1.43496033390764e-06,3.68292974382102e-22,1.3441671777983e-20,1.62131429035221e-10,7.01668728407049e-27,3.51951313344219e-25,6.17732757017927e-12,7.3162998311003e-23,3.66979634424017e-21,6.44109945742592e-08
"539","ACTACCT_MIR196A_MIR196B","c3",0.547438825921685,0.233081119328815,0.529623013058282,0.000166498671236425,3.98558092182479e-05,0.431911645693587,1.5537136127201e-05,7.503127081726e-05,0.0118465391708966,8.31561912822516e-08,1.68882299955289e-08,0.398498787028682,0.000867069606500037,0.000176093574163379,1
"540","TTGGAGA_MIR5155P_MIR519E","c3",0.0183992157532384,0.018932037356229,0.20534177297708,3.67376014905998e-05,3.93841630605036e-05,0.0602197636436415,2.948564269441e-05,3.01011673189823e-05,0.00133677653707979,4.04885492393848e-09,4.6532147214095e-09,0.0104424954973768,4.22174102919065e-05,4.85190699001369e-05,1
"541","CACTTTG_MIR520G_MIR520H","c3",0.0456933098314921,0.0459750562582012,0.220823441819686,0.000154359511600648,0.000433005651476222,0.00422160425346782,4.04566120808649e-09,2.63153175002466e-11,0.00908796568467878,7.14732206601903e-08,5.62319310799421e-07,0.000246272190323662,0.000745251271823804,0.00586330345370557,1
"542","GGGACCA_MIR133A_MIR133B","c3",0.227083829968261,0.222296577008747,0.400396655957197,1.00446978801829e-13,7.47327344264621e-16,0.055564213965626,1.74819208053036e-07,8.52897844545158e-07,0.00564373465088806,9.16852558273083e-14,2.1823029588343e-12,0.00891904972681502,9.56002162511344e-10,2.27548729517652e-08,1
"543","GACTGTT_MIR212_MIR132","c3",0.0123216172241173,0.0109467519606683,0.138135676674422,0.000327691510493024,0.000399861907478166,0.0765242771100765,7.64325739303034e-08,9.16694150501829e-08,0.00107582696642862,3.22074801987581e-07,4.79540767679292e-07,0.0166716479868015,0.00335827396032451,0.00500017158459198,1
"544","AAGCCAT_MIR135A_MIR135B","c3",0.278172758185668,0.315488112119082,0.541620259052805,5.7896220147136e-10,2.53798046676147e-11,0.00815235853289262,3.46984890937316e-16,1.21651259875784e-14,6.29322688378481e-05,1.00559169180956e-18,1.93240345486613e-21,0.000198299221966534,1.04853045704983e-14,2.01491708238891e-17,1
"545","ATGCTGC_MIR103_MIR107","c3",0.542528726916585,0.580760920338389,0.321043947316621,1.98600226330574e-09,1.13503159808791e-08,0.000601766511109729,1.21116540667437e-11,1.50517745749341e-12,0.00588022458946553,1.18326149539001e-17,3.86489015672882e-16,0.000103324482131609,1.23378676124317e-13,4.02992096642114e-12,1
"546","ACAGGGT_MIR10A_MIR10B","c3",0.121363221611898,0.378041994408675,0.0462044052041576,0.000590557716850676,2.84626009817308e-05,0.252155668651075,4.62838539078633e-09,4.27376618893397e-07,1.93507443814698e-07,1.04586332684678e-06,2.43031284771072e-09,0.00620726250356671,0.0109052169090313,2.53408720630797e-05,1
"547","CTCTGGA_MIR520A_MIR525","c3",0.0665378456572701,0.107583851790989,0.134700693908383,2.64635942615552e-05,0.000123454154537459,0.00981230722418465,1.61408395089428e-05,0.00017162597331429,1.55987461646765e-05,2.10092839765559e-09,8.83563134991973e-08,0.000286954634360462,2.19063804023548e-05,0.00092129128085613,1
"548","GCCATNTTG_YY1_Q6","c3",0.39686489071427,0.398930052684552,0.27369773859695,0.00172357622118695,0.000764809172662037,0.0262909610748638,2.07601736297839e-07,3.22769865646791e-05,1.99548399072214e-07,8.90190446328908e-06,1.75390448740841e-06,0.00203729850863365,0.0928201578387153,0.0182879620902075,1
"549","ACACTGG_MIR199A_MIR199B","c3",0.0637115891664283,0.0917460305534508,0.302715432957778,7.02492211990692e-05,7.06496238949952e-05,0.00132089333501885,1.02779847053981e-06,6.2196862901738e-05,2.38597342837564e-05,1.48041658840064e-08,1.49734027927773e-08,5.22966832588806e-06,0.000154363037672534,0.000156127670920289,0.0545297516340348
"550","GCACCTT_MIR18A_MIR18B","c3",0.529605586644358,1,0.111562371375653,1.0993737658563e-09,2.06795207882182e-09,4.5783806715509e-05,1.21734901034604e-07,5.18879757425759e-07,4.04571541613873e-06,4.44581547816416e-14,8.07708328596214e-13,6.28827893199929e-09,4.63565179908177e-10,8.42197474227273e-09,6.55678844239566e-05
"551","GGCCAGT_MIR193A_MIR193B","c3",0.268442546814565,0.671386928745572,0.109678749369678,4.32355048259364e-07,4.31498852936839e-06,0.00761953781572128,0.000544086206269653,0.000860384920608359,0.00144405978548337,8.8776726809722e-07,2.21951281394242e-06,0.000173287329128571,0.00925674930444971,0.0231428601109776,1
"552","GTGCCTT_MIR506","c3",0.0193880432710589,0.00314226112445659,0.680732776283762,1.17163097268475e-16,2.35916303728448e-15,1.33362881929766e-08,6.92320526147861e-31,4.72777913625127e-30,1.51100139685435e-11,4.11815740846264e-32,1.6696950709468e-29,5.33569743554486e-16,4.294002729804e-28,1.74099105047623e-25,5.56353171604262e-12
"553","ATGTTAA_MIR302C","c3",0.819014005475995,0.8971259584169,0.345708571595831,1.28877650340641e-06,1.62066685430193e-05,0.00391961277002933,1.61654988632078e-06,6.35880130527485e-06,0.000778565465874677,7.83969215604646e-12,7.87959802229e-10,4.5969655923388e-05,8.17444701110965e-08,8.21605685784179e-06,0.479325602313167
"554","GCCNNNWTAAR_UNKNOWN","c3",0.57832166842626,0.669475761542817,0.697332148207466,3.18543150965447e-06,0.000152008409918788,0.000150241570322974,1.56565453816195e-05,6.45170778182873e-06,0.111119944925083,7.35374564163193e-10,6.93126452762336e-08,0.0342987878468785,7.66775058052961e-06,0.000722722952295288,1
"555","CATTTCA_MIR203","c3",0.0271294821896313,0.0417872719115891,0.275988347161597,0.000147899337838887,0.000210499888022946,0.0101026456460312,1.05525207005413e-09,3.26000690564607e-09,3.99753273016274e-06,6.56161720359713e-08,1.32911953987539e-07,0.000304128125429505,0.000684179825819072,0.00138587294422807,1
"556","CTAGGAA_MIR384","c3",0.531887405638848,0.34385457958455,1,0.00141527899525111,0.000194020948864474,1,2.28126669602502e-09,9.0779627470023e-10,0.00793770458766193,6.00337425411845e-06,1.12917778295713e-07,1,0.0625971833476931,0.0011773936742894,1
"557","CTATGCA_MIR153","c3",0.244677023538872,0.595760540666681,0.144568977734889,1.74508584999774e-07,8.0337721720644e-06,0.000102795215034221,2.45610239852308e-08,1.22840435935035e-07,0.000336537561079979,9.13597280871646e-14,1.93623448914571e-10,3.39696359227128e-07,9.52607884764866e-10,2.01891170183223e-06,0.00354201393766127
"558","AGGGCAG_MIR18A","c3",0.35488150201528,0.113374953345661,0.345123397405277,1.40129123143411e-08,1.32263959448263e-09,0.0904857602791241,1.03124401460309e-10,3.48947078788461e-11,0.000534581704127022,5.89085129085041e-16,5.24812648605194e-18,0.0230812828410186,6.14239064096972e-12,5.47222148700636e-14,1
"559","GTGCCAT_MIR183","c3",0.00736457455936362,0.00904545402677688,0.154778388981774,0.000220246952010056,0.0024582113430885,9.9468053281986e-05,1.31343781286883e-10,6.68383791027829e-11,0.000518225462764265,1.45504791813765e-07,1.80987000480737e-05,8.05394543967271e-07,0.00151717846424212,0.188715145401265,0.00839784890994674
"560","ACTGCAG_MIR173P","c3",0.0117499319398264,0.0836812474723307,0.00650341515564304,0.000141152385063463,0.000772856884379517,0.0238600481245531,9.3267381692133e-08,3.48500064999905e-07,0.00523937584185645,5.97663627882553e-08,1.79100002436385e-06,0.000126333109863039,0.000623183864793138,0.0186747572540419,1
"561","GTTTGTT_MIR495","c3",0.0239606246778611,0.174545055093553,0.0135065320693117,1.27460726079803e-13,1.13768520734799e-12,3.3231443029989e-05,1.44832129255961e-11,2.23914997190199e-09,1.09033237478853e-08,6.29290369938384e-22,1.50413777675528e-17,3.31291302068662e-09,6.56161068734753e-18,1.56836445982273e-13,3.45437440666994e-05
"562","TATTATA_MIR374","c3",0.670660893004068,1,0.275894333306393,9.44697001174174e-08,1.13376274429743e-05,5.62942302873134e-07,1.08201492754655e-15,3.4577967992755e-11,2.14447442910019e-11,2.677357103463e-14,3.85622473389061e-10,9.50711752294944e-13,2.79168025178087e-10,4.02088553002774e-06,9.91307144117939e-09
"563","CTTGTAT_MIR381","c3",0.147682914924146,0.132177791771701,0.324140041561474,0.000726438108820522,0.00388157865950054,0.00184933700226138,1.72347649281786e-06,2.75484457322765e-05,0.00199430548510443,1.58237027715208e-06,4.5082993873015e-05,1.19158993833497e-05,0.0164993748798648,0.470080377113928,0.124247082870187
"564","AAAGGAT_MIR501","c3",0.117615483590201,0.142987953011748,0.547458984737181,0.000257646575928098,0.00186334135486189,0.00061675680674396,1.20136444108432e-06,0.000171025428453878,1.05779304777729e-06,1.99111068197068e-07,1.04031838190358e-05,1.14069766103609e-06,0.00207613110809083,0.108473997681086,0.0118940545116233
"565","CTACTGT_MIR199A","c3",0.0835253452709374,0.222122001416131,0.162991533752399,2.16999929178421e-06,1.46837621014303e-07,0.00313286605181393,1.57060461940236e-07,1.19838012805147e-05,1.25239741047864e-05,1.41266703424259e-11,4.30831037369404e-10,2.93830518769758e-05,1.47298791660475e-07,4.49227522665078e-06,0.306377081921226
"566","CAAGGAT_MIR362","c3",0.537033122421471,0.817521761272196,0.186083281211837,6.92500602662882e-06,1.17475980528775e-05,0.0720744206959408,0.000214835023629197,0.00109491924257246,0.0249315770525637,1.38442431104367e-07,3.59391915945454e-06,0.0148353531812094,0.00144353922912524,0.0374737950756325,1
"567","ATACTGT_MIR144","c3",0.900086230438048,1,0.604244116030082,3.82682392060049e-07,1.42623594198889e-06,0.000296641881857234,2.04685081412876e-14,2.50937197069776e-12,1.52519136834979e-07,4.39337327493935e-13,6.10244108431009e-12,2.63937011376416e-07,4.58097031377926e-09,6.36301531861014e-08,0.00275207121762189
"568","TGTATGA_MIR4853P","c3",0.414198658237785,0.538219720740328,0.395110554709276,6.61253146804355e-07,8.48818554749155e-05,6.00349910476353e-06,1.56565453816195e-05,2.39849239496746e-05,0.0118465391708966,7.35374564163193e-10,2.16135650310431e-08,0.000417696372750904,7.66775058052961e-06,0.000225364642578687,1
"569","GCGSCMNTTT_UNKNOWN","c3",0.305500060952111,1,0.0271719213998504,0.103734867634458,0.833108872376588,0.00105107848649125,0.0120352199370378,0.135649828934085,0.00104530091167358,0.0300502024924979,0.925738774385814,3.31197556277585e-06,1,1,0.0345339691930638
"570","GTATTAT_MIR3693P","c3",0.247510873147526,0.882803483483425,0.0144488078630379,5.14301733051887e-06,2.019812584604e-05,0.000251812246261075,1.35847785368929e-07,1.88513813449284e-07,9.42860802080774e-05,7.93516097139833e-11,1.22387638284935e-09,1.90196287570538e-07,8.27399234487704e-07,1.27613590439702e-05,0.001983176690498
"571","TGAGATT_MIR216","c3",0.286752605664122,0.543695760825988,0.0501310148449917,0.000905064167187911,0.000532581329904193,0.071680061716224,3.89889080362238e-06,0.000137438363576042,0.00113924534374649,2.4559406895831e-06,8.50626493090557e-07,0.00728738557152688,0.0256080935702829,0.00886948244345524,1
"572","AGGGCCA_MIR328","c3",0.32844008708015,0.502818938533608,0.222353382839673,4.8493216269762e-05,1.22832197288808e-05,0.0418491684941482,1.4490514069512e-07,8.05670245023192e-09,0.515872915199134,7.0545480000365e-09,4.5262875420125e-10,0.126336321433853,7.35577719963806e-05,4.71956002005643e-06,1
"573","GTGACTT_MIR224","c3",0.784928772510001,0.641725626487841,0.58534821929545,0.000110659890581377,5.7534910199739e-06,0.606082249851034,5.99400891273755e-05,3.14799929966913e-05,0.0513748217888368,3.67341239544152e-08,2.97290748450125e-09,0.626778921711364,0.000383026710472687,3.09985063408945e-05,1
"574","GTCTTCC_MIR7","c3",0.365098504329851,0.142832963272826,0.592253559172397,4.25369535453937e-09,6.14758425212089e-09,0.0114583054578038,1.57514630635017e-09,7.9820686653011e-10,0.000312772033581929,5.42817723537574e-17,1.13378375946105e-16,0.000390869506705205,5.65996040332629e-13,1.18219632599004e-12,1
"575","ATAGGAA_MIR202","c3",0.0231658234642452,0.316170922921871,0.00433669074910052,5.69927355413171e-05,7.60504824390422e-05,0.0516866948773892,1.17965746150141e-06,0.000280043849789244,1.03672762133482e-05,9.74414546904285e-09,2.35229748784171e-07,5.62575406572643e-05,0.00010160220480571,0.00245274059057255,0.586597376433295
"576","CCAGGTT_MIR490","c3",1,1,0.053447512325492,0.000670790091801277,0.000194020948864474,0.675907267356153,1.11041527013495e-07,7.4258083081732e-07,0.0121681987260296,1.34927438523259e-06,1.12917778295713e-07,0.00826454948437736,0.0140688840148202,0.0011773936742894,1
"577","TTGCCAA_MIR182","c3",0.169241103609471,0.264596008449119,0.158343975185887,9.14916443585318e-10,2.70699066208206e-08,3.14341001281294e-05,5.50810309459254e-11,1.75818049704084e-10,2.81527814712295e-08,2.51121629469671e-18,2.19833949370728e-15,2.96424583236047e-09,2.61844523048026e-14,2.29220859008858e-11,3.09081912940226e-05
"578","TAGCTTT_MIR9","c3",0.209836274524003,0.897017027945874,0.00997276671535942,9.86689637397674e-06,5.87812214954541e-05,0.000113934396895654,6.25021568690103e-07,8.00025971225491e-06,9.73671293195236e-05,2.92065010968283e-10,1.03652897959778e-08,3.89401824124535e-08,3.04536186936629e-06,0.000108078876702661,0.000406029282014653
"579","CTGAGCC_MIR24","c3",0.824249316065306,0.317216647782719,0.496155527610162,3.03434895459409e-05,4.62490170782112e-05,0.0362605419994906,3.4849756813585e-06,2.31294250539215e-05,0.000239129049473025,2.76212619731196e-09,6.41671689143567e-09,0.0038491280457893,2.88006898593718e-05,6.69071070269997e-05,1
"580","ATGTTTC_MIR494","c3",0.0200105791423066,0.183190930312013,0.00300291166576571,0.000253540775796502,0.00118395448873962,0.0434769852162871,9.44451958797963e-08,5.10145966961626e-08,0.00124448991165857,1.9281617828913e-07,4.20192548199878e-06,2.69982780345743e-05,0.00201049429102076,0.0438134770008013,0.281511045066506
"581","GTACTGT_MIR101","c3",0.00431485014838273,0.089724901877784,0.00320497233079399,2.86332831072787e-13,2.80101509134436e-10,5.71842429681845e-09,2.63331365038715e-14,2.35747689854702e-13,7.6550902884369e-06,2.45959470450425e-25,2.35370566214215e-19,1.75800324789545e-10,2.56461939838658e-21,2.45420889391562e-15,1.83306998658059e-06
"582","GAGCCTG_MIR484","c3",0.223311864205187,0.327790585172815,1,5.69927355413171e-05,0.00103822984635278,0.00182409979518027,8.90504797925057e-06,4.63609113387831e-06,0.00449758072956133,9.74414546904285e-09,3.23152538162067e-06,6.05027410401233e-05,0.00010160220480571,0.0336951151541587,0.630862080825365
"583","AGGAAGC_MIR5163P","c3",0.348817537899734,0.591254678371568,0.111562371375653,7.22716639187368e-05,2.41256990888546e-05,0.126131537502981,9.1028874912578e-08,1.63115830055903e-10,0.303892135323701,1.56688252389917e-08,1.74611998488262e-09,0.0437141994372635,0.000163378840766967,1.82067930823711e-05,1
"584","ATATGCA_MIR448","c3",0.0938177420097349,0.30108861802724,0.012940835089322,1.33668357985122e-15,1.32269772440065e-17,0.00370668817789967,3.41422528170759e-09,3.63698411588838e-09,0.000319803412374403,3.4970802743155e-17,3.96829602814557e-17,4.11167553839682e-05,3.64640560202878e-13,4.13774226854739e-13,0.428724408388637
"585","AATGGAG_MIR136","c3",0.0257041561043345,0.0388485595607927,0.186083281211837,1.50040715994011e-05,4.30152753359005e-05,0.0445793867838507,7.25847057713115e-06,6.8872540684339e-05,0.00117240846790159,6.75359738181714e-10,1.4229627197229e-08,0.00578477801029573,7.04197599002073e-06,0.000148372322785506,1
"586","CCTGTGA_MIR513","c3",0.643350171728065,0.861074976560536,0.338653459395379,2.52147122838446e-06,3.57006254690001e-05,0.00140840342030196,2.23161752726142e-08,1.87710433442458e-09,0.00136913262772093,1.90734194046059e-11,3.82351297326443e-09,5.94521316435842e-06,1.98878544131825e-07,3.98677697722283e-05,0.0619907376647653
"587","GGCAGCT_MIR22","c3",0.118674446932171,1,0.00161494583400889,1.19522563812327e-06,4.43553961449312e-05,2.68646815446151e-05,6.76768333595982e-11,2.63153175002466e-11,0.000195318903286437,4.28568956316813e-12,5.90202897180503e-09,1.14433519316212e-07,4.46868850751541e-08,6.1540456089011e-05,0.00119319830591015
"588","CAGCTTT_MIR320","c3",0.170355252342808,0.433560055183058,0.152532402495927,5.66968839219655e-07,2.48070240676214e-07,0.027982490225448,2.8035527205793e-09,5.22245218479298e-10,0.0041840549935482,9.64360629429826e-13,1.84616502395552e-13,0.00230523759213462,1.00553882830648e-08,1.92499627047842e-09,1
"589","AAGCACA_MIR218","c3",0.000584843269100496,0.0100091816442952,0.00482615429114938,1.87044492537716e-10,6.31579838380631e-09,1.47710502717802e-05,2.43769222280813e-18,2.50522859942778e-17,1.12467478584866e-08,1.04956926552988e-19,1.19667927170805e-16,6.54545332782892e-10,1.094385873168e-15,1.24777747660998e-12,6.82494418492721e-06
"590","GGATTA_PITX2_Q2","c3",0.684774345276047,1,0.409279442530349,7.54731031407145e-05,0.00133116118681602,0.000341113382080301,5.84779238088136e-06,1.83719809664451e-05,0.000189259884260514,1.7087708074902e-08,5.31125270695317e-06,3.48995635529388e-07,0.000178173532097003,0.0553804319754007,0.00363897749166493
"591","CCTGCTG_MIR214","c3",1,0.690851561203589,0.63432750912147,1.34261410009894e-07,1.62868503043872e-07,0.00212007288618538,3.81205269364049e-12,1.39037038526258e-10,7.14889063755102e-07,5.40783738131083e-14,7.95784392107062e-14,1.34650689066695e-05,5.6387520374928e-10,8.29764385650033e-10,0.140400273489843
"592","CCTGAGT_MIR510","c3",0.000686606043198106,0.00414159165664638,0.0358395562870663,0.107189612805005,0.0651345396532441,0.31672688182497,0.000293609811292013,0.00012515436447562,0.00279462700397111,1.41363620523525e-06,5.13162647181221e-05,0.00376135144282153,0.0147399847119879,0.535074692215859,1
"593","ATACCTC_MIR202","c3",0.150442764882703,1,0.00422046151520996,1.02591479193128e-08,1.29834088750103e-08,0.000370206826335843,3.8043941904628e-10,7.88337989619536e-10,5.25136438522523e-06,3.15750345931468e-16,5.05706713669887e-16,4.11057806814835e-07,3.29232885702741e-12,5.27300390343591e-12,0.00428609975165829
"594","GAGCCAG_MIR149","c3",0.00882113529028007,0.00267226463012499,1,0.000781763384753652,0.00120433536510408,0.00264950870007094,1.4101877265806e-06,1.36559705858061e-06,0.000998961535092333,1.83250641360121e-06,4.34777742187686e-06,2.10224905023397e-05,0.0191075443746198,0.04533427517791,0.219201508467896
"595","TCTCTCC_MIR185","c3",0.122380294298934,0.169363948302226,0.464933558321854,0.000738580485176427,0.00327866434944417,0.00723644570003101,4.67876590258922e-06,1.53630465735261e-05,0.000693299002457046,1.63569760626727e-06,3.21784308266224e-05,0.000156340549559047,0.0170554189405488,0.335524498229192,1
"596","GCAAAAA_MIR129","c3",0.511979148470511,0.549393175011502,0.784556370241209,4.01299948337418e-05,0.000147429699216385,0.00181106469654877,6.83478941298915e-10,9.28475315791327e-08,1.07145551459673e-07,4.83112020405794e-09,6.52001397118663e-08,9.82798558262856e-06,5.03740903677122e-05,0.00067984185677563,0.102476405670068
"597","CTTTGTA_MIR524","c3",0.167720371458667,0.141948314007913,0.213346892797955,1.18457172810788e-11,1.22016281874097e-09,5.02791892419322e-08,5.7908886028404e-24,6.28227901573757e-23,8.59252739581656e-09,4.2096305370642e-22,4.46639190908057e-18,7.58399035826681e-15,4.38938176099684e-18,4.65710684359831e-14,7.9078267465648e-11
"598","CTCCAAG_MIR432","c3",1,0.49570616741546,0.08531477892708,2.32147264394951e-05,3.6867565666659e-05,0.0187358827756911,1.68893929185064e-05,0.00157228294546082,0.000626608534687323,1.61674554905742e-09,7.40844738324792e-06,0.00103994607250816,1.68578058400217e-05,0.0772478808651261,1
"599","AAGCAAT_MIR137","c3",0.039782206831038,0.0538913842784227,0.319250061789441,6.28213601979331e-08,8.6802138149118e-07,0.00229005089993671,2.57428761560736e-17,3.38700900634217e-13,1.61564168958036e-11,1.18395693955034e-14,2.26038204813685e-12,1.5708979793321e-05,1.23451190086914e-10,2.35690036159229e-08,0.163797532304958
"600","ACCAAAG_MIR9","c3",0.00242924200570707,0.0369536887606609,0.00779959915221301,1.1734438605207e-18,9.56237847050734e-18,5.2165054471661e-08,1.37969210515957e-27,2.42194938659794e-20,2.22085770327055e-17,4.13091148138117e-36,2.74317246039667e-34,8.16357844019171e-15,4.30730140163614e-32,2.8603059244556e-30,8.5121632395879e-11
"601","TTTGTAG_MIR520D","c3",0.768800515293756,1,0.316451862491921,3.47631318958968e-06,2.61209032393641e-06,0.0256191811762988,3.48425008468965e-11,6.62950121166043e-11,0.00615631749775528,3.62541761555703e-11,2.04690119365392e-11,0.00193539742045163,3.78022294774131e-07,2.13430387462294e-07,1
"602","TGCCTTA_MIR124A","c3",0.0502111393856275,0.0211874160642417,0.536559757077655,2.99006116625757e-15,1.98285325334122e-14,2.53848028605664e-06,5.90489349287466e-22,1.58632102085323e-17,7.09989469620614e-12,2.68213973338845e-29,1.17951210728574e-27,1.9331613772759e-11,2.79666710000414e-25,1.22987727426684e-23,2.01570736808558e-07
"603","AAAGACA_MIR511","c3",0.522896991979142,0.470138006909517,0.792575920786373,5.44335374166748e-11,1.99255990608603e-12,0.0193408478357691,3.52327475051698e-10,5.00556328961275e-12,0.000493128820979482,3.72403948941444e-19,7.51669915387054e-23,0.00110773558520314,3.88305597561244e-15,7.83766220774082e-19,1
"604","ATAAGCT_MIR21","c3",0.00536578601969947,0.047711627629861,0.00433669074910052,0.000250633522766848,0.000216897439654663,0.0127652415346085,9.31750632736959e-06,7.70658085306981e-05,0.000748362265075296,1.88420000029987e-07,1.41113090323335e-07,5.62575406572643e-05,0.00196465534031267,0.00147138619280142,0.586597376433295
"605","TACAATC_MIR508","c3",0.0968689565913129,0.481031157746895,0.0158809219975177,0.000791764874041495,0.000620597883994913,0.00208654129032888,0.00032843977173998,0.00196256052229826,0.00174590424487393,1.87968214577544e-06,1.15398132429007e-05,1.30427955087511e-05,0.0195994457340005,0.120325632683726,0.135997228769747
"606","ACTTTAT_MIR1425P","c3",0.165936457519353,0.395677493716941,0.0758610554669154,1.22297172389438e-07,2.02683942828613e-08,0.0135712053820246,4.76213631311161e-14,2.50530059519024e-13,1.34998819403261e-05,4.48697914650561e-14,1.23242340376374e-15,0.000547533822069265,4.67857315606139e-10,1.28504788310445e-11,1
"607","TTTGCAG_MIR518A2","c3",0.719478507508543,0.891961754895058,0.804550170888961,2.40611738410475e-16,3.21074341261951e-12,2.75701339362899e-11,3.88846522162108e-20,6.50112121436523e-20,1.7300994337632e-08,1.73682025982732e-31,3.09266197849725e-23,8.97973204855099e-16,1.81098248492195e-27,3.22471864497908e-19,9.36316660702412e-12
"608","GTGCCAA_MIR96","c3",0.0222329517120734,0.0237163317885189,0.412284198452867,3.61869336975606e-10,2.36039768825823e-08,2.81045325525781e-05,8.07519851773669e-21,3.5317492018153e-17,3.88104254233552e-11,3.92848251034719e-19,1.67144314771864e-15,2.36954985243761e-09,4.09622871353902e-15,1.74281377012623e-11,2.4707296311367e-05
"609","GAGCTGG_MIR337","c3",0.472800765127925,0.25478887518188,0.772992913943043,0.000253540775796502,6.13261792479048e-05,0.0434769852162871,1.77457404118947e-12,1.0201595379642e-10,1.82585301586705e-06,1.9281617828913e-07,1.12822395001513e-08,0.00550638014061647,0.00201049429102076,0.000117639911268078,1
"610","CCCAGAG_MIR326","c3",0.0219219998437762,0.00933620665539764,0.0788691454959328,2.63759155727122e-06,1.61923991118327e-06,0.0066725259046398,1.91489582676886e-12,2.14798785041267e-11,3.60754914733215e-05,2.08706309701007e-11,7.86580517881345e-12,0.000132973649414586,2.1761806912524e-07,8.20167505994878e-08,1
"611","ACTGCCT_MIR34B","c3",0.10724407534407,0.116827439858835,0.239607295127526,2.90451928834277e-08,1.75558454701918e-08,0.0308151697840533,1.34285202099524e-11,8.0858181555378e-10,3.99097792396823e-05,2.53086963990017e-15,9.24623119698073e-16,0.00279020145594284,2.63893777352391e-11,9.64104526909181e-12,1
"612","GACAATC_MIR219","c3",0.0474968082573173,0.025502943815315,0.338653459395379,2.12197710142618e-08,8.80179182921667e-07,1.85331239242109e-05,3.16840018781334e-09,2.91411885396875e-10,0.00219379815803327,1.35083602658349e-15,2.32414481836923e-12,1.44171346688288e-05,1.4085167249186e-11,2.42338580211359e-08,0.150327463191877
"613","AACTGGA_MIR145","c3",0.261602171232727,0.0567042577849545,0.640192910305261,9.26549669485587e-08,1.84120122396562e-06,0.00021159671267609,1.74354017840859e-13,1.42623241140539e-12,3.04453466208465e-07,2.57548271098404e-14,1.01700533579724e-11,1.34300558735308e-07,2.68545582274305e-10,1.06043146363578e-07,0.00140035192593306
"614","AAGCACT_MIR520F","c3",0.151239369274575,0.784254729345648,0.00467595357167848,0.00134920293703669,0.000301556598125056,0.00908156441450268,7.41093190676606e-09,2.75037498048364e-08,4.46431123665832e-05,5.45613365666384e-06,2.72754300686343e-07,6.53891502487905e-05,0.0568911056380338,0.0028440090932565,0.681812669644139
