Id	text	size	colour
ENSDARG00000015266	NA	1	NA
ENSDARG00000009351	NA	1	NA
ENSDARG00000045856	NA	1	NA
ENSDARG00000094181	NA	1	NA
ENSDARG00000010018	NA	1	NA
ENSDARG00000002026	NA	1	NA
ENSDARG00000103184	NA	1	NA
ENSDARG00000093480	NA	1	NA
ENSDARG00000024759	NA	1	NA
ENSDARG00000012671	NA	1	NA
ENSDARG00000099679	NA	1	NA
ENSDARG00000100986	NA	1	NA
ENSDARG00000103727	NA	1	NA
ENSDARG00000013837	NA	1	NA
ENSDARG00000080015	NA	1	NA
ENSDARG00000078839	NA	1	NA
ENSDARG00000106522	NA	1	NA
ENSDARG00000099386	NA	1	NA
ENSDARG00000075903	NA	1	NA
ENSDARG00000042684	NA	1	NA
ENSDARG00000020876	NA	1	NA
ENSDARG00000059054	NA	1	NA
ENSDARG00000087489	NA	1	NA
ENSDARG00000055843	NA	1	NA
ENSDARG00000103903	NA	1	NA
ENSDARG00000105010	NA	1	NA
ENSDARG00000015610	NA	1	NA
ENSDARG00000009748	NA	1	NA
ENSDARG00000057939	NA	1	NA
ENSDARG00000068262	NA	1	NA
ENSDARG00000012667	NA	1	NA
ENSDARG00000062266	NA	1	NA
ENSDARG00000077866	NA	1	NA
ENSDARG00000074041	NA	1	NA
ENSDARG00000069996	NA	1	NA
ENSDARG00000104448	NA	1	NA
ENSDARG00000025335	NA	1	NA
ENSDARG00000038176	NA	1	NA
ENSDARG00000042525	NA	1	NA
ENSDARG00000045638	NA	1	NA
ENSDARG00000021483	NA	1	NA
ENSDARG00000007791	NA	1	NA
ENSDARG00000032430	NA	1	NA
ENSDARG00000078605	NA	1	NA
ENSDARG00000104847	NA	1	NA
ENSDARG00000078602	NA	1	NA
ENSDARG00000004956	NA	1	NA
ENSDARG00000102185	NA	1	NA
ENSDARG00000087564	NA	1	NA
ENSDARG00000008982	NA	1	NA
ENSDARG00000069280	NA	1	NA
ENSDARG00000045437	NA	1	NA
ENSDARG00000114937	NA	1	NA
ENSDARG00000094010	NA	1	NA
ENSDARG00000078302	NA	1	NA
ENSDARG00000016611	NA	1	NA
ENSDARG00000029544	NA	1	NA
ENSDARG00000055283	NA	1	NA
ENSDARG00000054741	NA	1	NA
ENSDARG00000004151	NA	1	NA
ENSDARG00000041644	NA	1	NA
ENSDARG00000056572	NA	1	NA
ENSDARG00000111235	NA	1	NA
ENSDARG00000102898	NA	1	NA
ENSDARG00000063631	NA	1	NA
ENSDARG00000020354	NA	1	NA
ENSDARG00000039458	NA	1	NA
ENSDARG00000014053	NA	1	NA
ENSDARG00000018270	NA	1	NA
ENSDARG00000007025	NA	1	NA
ENSDARG00000062350	NA	1	NA
ENSDARG00000005122	NA	1	NA
ENSDARG00000102365	NA	1	NA
ENSDARG00000024431	NA	1	NA
ENSDARG00000055534	NA	1	NA
ENSDARG00000020602	NA	1	NA
ENSDARG00000056535	NA	1	NA
ENSDARG00000070953	NA	1	NA
ENSDARG00000045039	NA	1	NA
ENSDARG00000058696	NA	1	NA
ENSDARG00000040853	NA	1	NA
ENSDARG00000102538	NA	1	NA
ENSDARG00000059581	NA	1	NA
ENSDARG00000004445	NA	1	NA
ENSDARG00000102067	NA	1	NA
ENSDARG00000100267	NA	1	NA
ENSDARG00000114852	NA	1	NA
ENSDARG00000044938	NA	1	NA
ENSDARG00000041141	NA	1	NA
ENSDARG00000057151	NA	1	NA
ENSDARG00000075170	NA	1	NA
ENSDARG00000060639	NA	1	NA
ENSDARG00000063314	NA	1	NA
ENSDARG00000076564	NA	1	NA
ENSDARG00000074166	NA	1	NA
ENSDARG00000056057	NA	1	NA
ENSDARG00000103092	NA	1	NA
ENSDARG00000099122	NA	1	NA
ENSDARG00000009217	NA	1	NA
ENSDARG00000056394	NA	1	NA
ENSDARG00000101735	NA	1	NA
ENSDARG00000041300	NA	1	NA
ENSDARG00000006257	NA	1	NA
ENSDARG00000007976	NA	1	NA
ENSDARG00000042992	NA	1	NA
ENSDARG00000041171	NA	1	NA
ENSDARG00000079071	NA	1	NA
ENSDARG00000095949	NA	1	NA
ENSDARG00000058996	NA	1	NA
ENSDARG00000116487	NA	1	NA
ENSDARG00000116937	NA	1	NA
ENSDARG00000005335	NA	1	NA
ENSDARG00000054690	NA	1	NA
ENSDARG00000071049	NA	1	NA
ENSDARG00000096654	NA	1	NA
ENSDARG00000019713	NA	1	NA
ENSDARG00000015239	NA	1	NA
ENSDARG00000059858	NA	1	NA
ENSDARG00000101090	NA	1	NA
ENSDARG00000067796	NA	1	NA
ENSDARG00000029063	NA	1	NA
ENSDARG00000040254	NA	1	NA
ENSDARG00000094018	NA	1	NA
ENSDARG00000092018	NA	1	NA
ENSDARG00000052000	NA	1	NA
ENSDARG00000016964	NA	1	NA
ENSDARG00000045658	NA	1	NA
ENSDARG00000079742	NA	1	NA
ENSDARG00000057787	NA	1	NA
ENSDARG00000098012	NA	1	NA
ENSDARG00000016743	NA	1	NA
ENSDARG00000104018	NA	1	NA
ENSDARG00000020178	NA	1	NA
ENSDARG00000017673	NA	1	NA
ENSDARG00000074316	NA	1	NA
ENSDARG00000058089	NA	1	NA
ENSDARG00000074676	NA	1	NA
ENSDARG00000034768	NA	1	NA
ENSDARG00000074481	NA	1	NA
ENSDARG00000097205	NA	1	NA
ENSDARG00000020642	NA	1	NA
ENSDARG00000062363	NA	1	NA
ENSDARG00000100919	NA	1	NA
ENSDARG00000038116	NA	1	NA
ENSDARG00000003553	NA	1	NA
ENSDARG00000045360	NA	1	NA
ENSDARG00000044923	NA	1	NA
ENSDARG00000022518	NA	1	NA
ENSDARG00000074403	NA	1	NA
ENSDARG00000022983	NA	1	NA
ENSDARG00000105362	NA	1	NA
ENSDARG00000017853	NA	1	NA
ENSDARG00000043271	NA	1	NA
ENSDARG00000104408	NA	1	NA
ENSDARG00000034321	NA	1	NA
ENSDARG00000001913	NA	1	NA
ENSDARG00000116789	NA	1	NA
ENSDARG00000086288	NA	1	NA
ENSDARG00000091900	NA	1	NA
ENSDARG00000056178	NA	1	NA
ENSDARG00000052782	NA	1	NA
ENSDARG00000052769	NA	1	NA
ENSDARG00000038609	NA	1	NA
ENSDARG00000058015	NA	1	NA
ENSDARG00000091760	NA	1	NA
ENSDARG00000111876	NA	1	NA
ENSDARG00000042186	NA	1	NA
ENSDARG00000027867	NA	1	NA
ENSDARG00000015110	NA	1	NA
ENSDARG00000037487	NA	1	NA
ENSDARG00000038666	NA	1	NA
ENSDARG00000099351	NA	1	NA
ENSDARG00000006560	NA	1	NA
ENSDARG00000079317	NA	1	NA
ENSDARG00000024717	NA	1	NA
ENSDARG00000015559	NA	1	NA
ENSDARG00000039576	NA	1	NA
ENSDARG00000077769	NA	1	NA
ENSDARG00000093745	NA	1	NA
ENSDARG00000089372	NA	1	NA
ENSDARG00000102123	NA	1	NA
ENSDARG00000054124	NA	1	NA
ENSDARG00000003512	NA	1	NA
ENSDARG00000004697	NA	1	NA
ENSDARG00000110856	NA	1	NA
ENSDARG00000071565	NA	1	NA
ENSDARG00000052178	NA	1	NA
ENSDARG00000005827	NA	1	NA
ENSDARG00000101169	NA	1	NA
ENSDARG00000006468	NA	1	NA
ENSDARG00000100585	NA	1	NA
ENSDARG00000023298	NA	1	NA
ENSDARG00000055475	NA	1	NA
ENSDARG00000100513	NA	1	NA
ENSDARG00000009470	NA	1	NA
ENSDARG00000063330	NA	1	NA
ENSDARG00000068982	NA	1	NA
ENSDARG00000096367	NA	1	NA
ENSDARG00000036156	NA	1	NA
ENSDARG00000101028	NA	1	NA
ENSDARG00000088123	NA	1	NA
ENSDARG00000042630	NA	1	NA
ENSDARG00000077918	NA	1	NA
ENSDARG00000070809	NA	1	NA
ENSDARG00000100280	NA	1	NA
ENSDARG00000058292	NA	1	NA
ENSDARG00000101813	NA	1	NA
ENSDARG00000079350	NA	1	NA
ENSDARG00000005586	NA	1	NA
ENSDARG00000042742	NA	1	NA
ENSDARG00000045159	NA	1	NA
ENSDARG00000087032	NA	1	NA
ENSDARG00000060875	NA	1	NA
ENSDARG00000061749	NA	1	NA
ENSDARG00000075883	NA	1	NA
ENSDARG00000095070	NA	1	NA
ENSDARG00000035914	NA	1	NA
ENSDARG00000057011	NA	1	NA
ENSDARG00000008333	NA	1	NA
ENSDARG00000044038	NA	1	NA
ENSDARG00000028086	NA	1	NA
ENSDARG00000009868	NA	1	NA
ENSDARG00000054152	NA	1	NA
ENSDARG00000054318	NA	1	NA
ENSDARG00000102325	NA	1	NA
ENSDARG00000063177	NA	1	NA
ENSDARG00000062190	NA	1	NA
ENSDARG00000009134	NA	1	NA
ENSDARG00000005154	NA	1	NA
ENSDARG00000027495	NA	1	NA
ENSDARG00000006773	NA	1	NA
ENSDARG00000043865	NA	1	NA
ENSDARG00000023694	NA	1	NA
ENSDARG00000010029	NA	1	NA
ENSDARG00000045636	NA	1	NA
ENSDARG00000054087	NA	1	NA
ENSDARG00000063522	NA	1	NA
ENSDARG00000059911	NA	1	NA
ENSDARG00000100397	NA	1	NA
ENSDARG00000020741	NA	1	NA
ENSDARG00000070600	NA	1	NA
ENSDARG00000094646	NA	1	NA
ENSDARG00000061566	NA	1	NA
ENSDARG00000020645	NA	1	NA
ENSDARG00000006816	NA	1	NA
ENSDARG00000069910	NA	1	NA
ENSDARG00000011613	NA	1	NA
ENSDARG00000062425	NA	1	NA
ENSDARG00000071906	NA	1	NA
ENSDARG00000092174	NA	1	NA
ENSDARG00000040623	NA	1	NA
ENSDARG00000101277	NA	1	NA
ENSDARG00000015538	NA	1	NA
ENSDARG00000008829	NA	1	NA
ENSDARG00000076238	NA	1	NA
ENSDARG00000045019	NA	1	NA
ENSDARG00000036215	NA	1	NA
ENSDARG00000055955	NA	1	NA
ENSDARG00000091321	NA	1	NA
ENSDARG00000060846	NA	1	NA
ENSDARG00000078272	NA	1	NA
ENSDARG00000105344	NA	1	NA
ENSDARG00000088121	NA	1	NA
ENSDARG00000101214	NA	1	NA
ENSDARG00000033029	NA	1	NA
ENSDARG00000030417	NA	1	NA
ENSDARG00000074949	NA	1	NA
ENSDARG00000052030	NA	1	NA
ENSDARG00000006544	NA	1	NA
ENSDARG00000056210	NA	1	NA
ENSDARG00000055723	NA	1	NA
ENSDARG00000021924	NA	1	NA
ENSDARG00000092362	NA	1	NA
ENSDARG00000029688	NA	1	NA
ENSDARG00000043196	NA	1	NA
ENSDARG00000036171	NA	1	NA
ENSDARG00000004184	NA	1	NA
ENSDARG00000012982	NA	1	NA
ENSDARG00000026726	NA	1	NA
ENSDARG00000104359	NA	1	NA
ENSDARG00000100095	NA	1	NA
ENSDARG00000098481	NA	1	NA
ENSDARG00000018553	NA	1	NA
ENSDARG00000014587	NA	1	NA
ENSDARG00000005643	NA	1	NA
ENSDARG00000038909	NA	1	NA
ENSDARG00000039430	NA	1	NA
ENSDARG00000025299	NA	1	NA
ENSDARG00000045706	NA	1	NA
ENSDARG00000098792	NA	1	NA
ENSDARG00000030957	NA	1	NA
ENSDARG00000016516	NA	1	NA
ENSDARG00000052907	NA	1	NA
ENSDARG00000031533	NA	1	NA
ENSDARG00000018178	NA	1	NA
ENSDARG00000013379	NA	1	NA
ENSDARG00000068288	NA	1	NA
ENSDARG00000040469	NA	1	NA
ENSDARG00000002507	NA	1	NA
ENSDARG00000007040	NA	1	NA
ENSDARG00000104300	NA	1	NA
ENSDARG00000056886	NA	1	NA
ENSDARG00000032272	NA	1	NA
ENSDARG00000095908	NA	1	NA
ENSDARG00000035652	NA	1	NA
ENSDARG00000101236	NA	1	NA
ENSDARG00000076002	NA	1	NA
ENSDARG00000059349	NA	1	NA
ENSDARG00000015199	NA	1	NA
ENSDARG00000059485	NA	1	NA
ENSDARG00000054060	NA	1	NA
ENSDARG00000080021	NA	1	NA
ENSDARG00000060102	NA	1	NA
ENSDARG00000079947	NA	1	NA
ENSDARG00000076988	NA	1	NA
ENSDARG00000060021	NA	1	NA
ENSDARG00000011723	NA	1	NA
ENSDARG00000009023	NA	1	NA
ENSDARG00000086326	NA	1	NA
ENSDARG00000057239	NA	1	NA
ENSDARG00000106258	NA	1	NA
ENSDARG00000103087	NA	1	NA
ENSDARG00000094922	NA	1	NA
ENSDARG00000042527	NA	1	NA
ENSDARG00000015902	NA	1	NA
ENSDARG00000013075	NA	1	NA
ENSDARG00000063194	NA	1	NA
ENSDARG00000094327	NA	1	NA
ENSDARG00000036189	NA	1	NA
ENSDARG00000037455	NA	1	NA
ENSDARG00000054292	NA	1	NA
ENSDARG00000011785	NA	1	NA
ENSDARG00000030058	NA	1	NA
ENSDARG00000086998	NA	1	NA
ENSDARG00000033854	NA	1	NA
ENSDARG00000104719	NA	1	NA
ENSDARG00000105285	NA	1	NA
ENSDARG00000058147	NA	1	NA
ENSDARG00000104693	NA	1	NA
ENSDARG00000076117	NA	1	NA
ENSDARG00000009783	NA	1	NA
ENSDARG00000062025	NA	1	NA
ENSDARG00000026842	NA	1	NA
ENSDARG00000054290	NA	1	NA
ENSDARG00000073801	NA	1	NA
ENSDARG00000074989	NA	1	NA
ENSDARG00000032849	NA	1	NA
ENSDARG00000010420	NA	1	NA
ENSDARG00000045066	NA	1	NA
ENSDARG00000056267	NA	1	NA
ENSDARG00000025302	NA	1	NA
ENSDARG00000001414	NA	1	NA
ENSDARG00000073970	NA	1	NA
ENSDARG00000035650	NA	1	NA
ENSDARG00000099720	NA	1	NA
ENSDARG00000020028	NA	1	NA
ENSDARG00000017901	NA	1	NA
ENSDARG00000110973	NA	1	NA
ENSDARG00000112342	NA	1	NA
ENSDARG00000057986	NA	1	NA
ENSDARG00000036820	NA	1	NA
ENSDARG00000038991	NA	1	NA
ENSDARG00000007654	NA	1	NA
ENSDARG00000045563	NA	1	NA
ENSDARG00000038801	NA	1	NA
ENSDARG00000102195	NA	1	NA
ENSDARG00000022007	NA	1	NA
ENSDARG00000029761	NA	1	NA
ENSDARG00000056892	NA	1	NA
ENSDARG00000090071	NA	1	NA
ENSDARG00000040251	NA	1	NA
ENSDARG00000035171	NA	1	NA
ENSDARG00000069065	NA	1	NA
ENSDARG00000037408	NA	1	NA
ENSDARG00000002897	NA	1	NA
ENSDARG00000074904	NA	1	NA
ENSDARG00000045490	NA	1	NA
ENSDARG00000109820	NA	1	NA
ENSDARG00000077864	NA	1	NA
ENSDARG00000008305	NA	1	NA
ENSDARG00000010710	NA	1	NA
ENSDARG00000041299	NA	1	NA
ENSDARG00000102015	NA	1	NA
ENSDARG00000056480	NA	1	NA
ENSDARG00000038076	NA	1	NA
ENSDARG00000060506	NA	1	NA
ENSDARG00000096415	NA	1	NA
ENSDARG00000102328	NA	1	NA
ENSDARG00000059406	NA	1	NA
ENSDARG00000099841	NA	1	NA
ENSDARG00000115657	NA	1	NA
ENSDARG00000006609	NA	1	NA
ENSDARG00000068918	NA	1	NA
ENSDARG00000053939	NA	1	NA
ENSDARG00000033443	NA	1	NA
ENSDARG00000006782	NA	1	NA
ENSDARG00000111014	NA	1	NA
ENSDARG00000027552	NA	1	NA
ENSDARG00000098497	NA	1	NA
ENSDARG00000005651	NA	1	NA
ENSDARG00000013847	NA	1	NA
ENSDARG00000056909	NA	1	NA
ENSDARG00000052016	NA	1	NA
ENSDARG00000052277	NA	1	NA
ENSDARG00000056623	NA	1	NA
ENSDARG00000087937	NA	1	NA
ENSDARG00000034187	NA	1	NA
ENSDARG00000075456	NA	1	NA
ENSDARG00000075253	NA	1	NA
ENSDARG00000068763	NA	1	NA
ENSDARG00000092862	NA	1	NA
ENSDARG00000044485	NA	1	NA
ENSDARG00000060070	NA	1	NA
ENSDARG00000099194	NA	1	NA
ENSDARG00000075543	NA	1	NA
ENSDARG00000055639	NA	1	NA
ENSDARG00000067859	NA	1	NA
ENSDARG00000042816	NA	1	NA
ENSDARG00000060438	NA	1	NA
ENSDARG00000017676	NA	1	NA
ENSDARG00000042637	NA	1	NA
ENSDARG00000063908	NA	1	NA
ENSDARG00000056218	NA	1	NA
ENSDARG00000009438	NA	1	NA
ENSDARG00000015707	NA	1	NA
ENSDARG00000103462	NA	1	NA
ENSDARG00000005846	NA	1	NA
ENSDARG00000005372	NA	1	NA
ENSDARG00000051748	NA	1	NA
ENSDARG00000070408	NA	1	NA
ENSDARG00000068708	NA	1	NA
ENSDARG00000025421	NA	1	NA
ENSDARG00000099979	NA	1	NA
ENSDARG00000105045	NA	1	NA
ENSDARG00000019728	NA	1	NA
ENSDARG00000001220	NA	1	NA
ENSDARG00000002533	NA	1	NA
ENSDARG00000016089	NA	1	NA
ENSDARG00000098832	NA	1	NA
ENSDARG00000103507	NA	1	NA
ENSDARG00000067916	NA	1	NA
ENSDARG00000014943	NA	1	NA
ENSDARG00000098349	NA	1	NA
ENSDARG00000061458	NA	1	NA
ENSDARG00000038812	NA	1	NA
ENSDARG00000025576	NA	1	NA
ENSDARG00000078825	NA	1	NA
ENSDARG00000017365	NA	1	NA
ENSDARG00000062650	NA	1	NA
ENSDARG00000091247	NA	1	NA
ENSDARG00000045968	NA	1	NA
ENSDARG00000038094	NA	1	NA
ENSDARG00000091042	NA	1	NA
ENSDARG00000024904	NA	1	NA
ENSDARG00000030644	NA	1	NA
ENSDARG00000042623	NA	1	NA
ENSDARG00000024602	NA	1	NA
ENSDARG00000078890	NA	1	NA
ENSDARG00000051920	NA	1	NA
ENSDARG00000007216	NA	1	NA
ENSDARG00000042232	NA	1	NA
ENSDARG00000006719	NA	1	NA
ENSDARG00000077264	NA	1	NA
ENSDARG00000029072	NA	1	NA
ENSDARG00000052897	NA	1	NA
ENSDARG00000061070	NA	1	NA
ENSDARG00000116042	NA	1	NA
ENSDARG00000013457	NA	1	NA
ENSDARG00000026329	NA	1	NA
ENSDARG00000017748	NA	1	NA
ENSDARG00000071694	NA	1	NA
ENSDARG00000078216	NA	1	NA
ENSDARG00000015201	NA	1	NA
ENSDARG00000063385	NA	1	NA
ENSDARG00000044062	NA	1	NA
ENSDARG00000100456	NA	1	NA
ENSDARG00000010583	NA	1	NA
ENSDARG00000110804	NA	1	NA
ENSDARG00000009796	NA	1	NA
ENSDARG00000102787	NA	1	NA
ENSDARG00000003984	NA	1	NA
ENSDARG00000007231	NA	1	NA
ENSDARG00000020235	NA	1	NA
ENSDARG00000103900	NA	1	NA
ENSDARG00000104478	NA	1	NA
ENSDARG00000008593	NA	1	NA
ENSDARG00000061841	NA	1	NA
ENSDARG00000102674	NA	1	NA
ENSDARG00000057074	NA	1	NA
ENSDARG00000056617	NA	1	NA
ENSDARG00000074903	NA	1	NA
ENSDARG00000099199	NA	1	NA
ENSDARG00000061490	NA	1	NA
ENSDARG00000013708	NA	1	NA
ENSDARG00000043973	NA	1	NA
ENSDARG00000016763	NA	1	NA
ENSDARG00000101404	NA	1	NA
ENSDARG00000070271	NA	1	NA
ENSDARG00000039987	NA	1	NA
ENSDARG00000018773	NA	1	NA
ENSDARG00000058821	NA	1	NA
ENSDARG00000079015	NA	1	NA
ENSDARG00000101777	NA	1	NA
ENSDARG00000027600	NA	1	NA
ENSDARG00000016464	NA	1	NA
ENSDARG00000104283	NA	1	NA
ENSDARG00000000476	NA	1	NA
ENSDARG00000100019	NA	1	NA
ENSDARG00000040303	NA	1	NA
ENSDARG00000098821	NA	1	NA
ENSDARG00000030092	NA	1	NA
ENSDARG00000054829	NA	1	NA
ENSDARG00000070441	NA	1	NA
ENSDARG00000031756	NA	1	NA
ENSDARG00000062577	NA	1	NA
ENSDARG00000013965	NA	1	NA
ENSDARG00000076791	NA	1	NA
ENSDARG00000069640	NA	1	NA
ENSDARG00000014674	NA	1	NA
ENSDARG00000032079	NA	1	NA
ENSDARG00000044902	NA	1	NA
ENSDARG00000026053	NA	1	NA
ENSDARG00000061719	NA	1	NA
ENSDARG00000036252	NA	1	NA
ENSDARG00000060954	NA	1	NA
ENSDARG00000076747	NA	1	NA
ENSDARG00000090617	NA	1	NA
ENSDARG00000006604	NA	1	NA
ENSDARG00000103638	NA	1	NA
ENSDARG00000090152	NA	1	NA
ENSDARG00000010267	NA	1	NA
ENSDARG00000086853	NA	1	NA
ENSDARG00000028982	NA	1	NA
ENSDARG00000038780	NA	1	NA
ENSDARG00000055538	NA	1	NA
ENSDARG00000097017	NA	1	NA
ENSDARG00000094732	NA	1	NA
ENSDARG00000098153	NA	1	NA
ENSDARG00000009653	NA	1	NA
ENSDARG00000005163	NA	1	NA
ENSDARG00000042934	NA	1	NA
ENSDARG00000036911	NA	1	NA
ENSDARG00000043858	NA	1	NA
ENSDARG00000037261	NA	1	NA
ENSDARG00000078441	NA	1	NA
ENSDARG00000020009	NA	1	NA
ENSDARG00000102634	NA	1	NA
ENSDARG00000074314	NA	1	NA
ENSDARG00000060537	NA	1	NA
ENSDARG00000104374	NA	1	NA
ENSDARG00000035175	NA	1	NA
ENSDARG00000073810	NA	1	NA
ENSDARG00000060410	NA	1	NA
ENSDARG00000004574	NA	1	NA
ENSDARG00000060980	NA	1	NA
ENSDARG00000007624	NA	1	NA
ENSDARG00000016513	NA	1	NA
ENSDARG00000063626	NA	1	NA
ENSDARG00000102832	NA	1	NA
ENSDARG00000098079	NA	1	NA
ENSDARG00000077012	NA	1	NA
ENSDARG00000013274	NA	1	NA
ENSDARG00000074121	NA	1	NA
ENSDARG00000021794	NA	1	NA
ENSDARG00000056795	NA	1	NA
ENSDARG00000059322	NA	1	NA
ENSDARG00000026801	NA	1	NA
ENSDARG00000075337	NA	1	NA
ENSDARG00000039724	NA	1	NA
ENSDARG00000076622	NA	1	NA
ENSDARG00000057583	NA	1	NA
ENSDARG00000091408	NA	1	NA
ENSDARG00000016858	NA	1	NA
ENSDARG00000087921	NA	1	NA
ENSDARG00000040152	NA	1	NA
ENSDARG00000015998	NA	1	NA
ENSDARG00000079788	NA	1	NA
ENSDARG00000055429	NA	1	NA
ENSDARG00000000966	NA	1	NA
ENSDARG00000060853	NA	1	NA
ENSDARG00000101094	NA	1	NA
ENSDARG00000031200	NA	1	NA
ENSDARG00000016496	NA	1	NA
ENSDARG00000019791	NA	1	NA
ENSDARG00000100786	NA	1	NA
ENSDARG00000093125	NA	1	NA
ENSDARG00000110056	NA	1	NA
ENSDARG00000100082	NA	1	NA
ENSDARG00000091563	NA	1	NA
ENSDARG00000077788	NA	1	NA
ENSDARG00000077177	NA	1	NA
ENSDARG00000063583	NA	1	NA
ENSDARG00000032808	NA	1	NA
ENSDARG00000077523	NA	1	NA
ENSDARG00000015292	NA	1	NA
ENSDARG00000034541	NA	1	NA
ENSDARG00000037503	NA	1	NA
ENSDARG00000098916	NA	1	NA
ENSDARG00000061335	NA	1	NA
ENSDARG00000019103	NA	1	NA
ENSDARG00000018782	NA	1	NA
ENSDARG00000098258	NA	1	NA
ENSDARG00000027140	NA	1	NA
ENSDARG00000026664	NA	1	NA
ENSDARG00000100718	NA	1	NA
ENSDARG00000062173	NA	1	NA
ENSDARG00000059965	NA	1	NA
ENSDARG00000040678	NA	1	NA
ENSDARG00000063213	NA	1	NA
ENSDARG00000105261	NA	1	NA
ENSDARG00000104820	NA	1	NA
ENSDARG00000028676	NA	1	NA
ENSDARG00000020086	NA	1	NA
ENSDARG00000070801	NA	1	NA
ENSDARG00000029415	NA	1	NA
ENSDARG00000093453	NA	1	NA
ENSDARG00000114719	NA	1	NA
ENSDARG00000045167	NA	1	NA
ENSDARG00000077768	NA	1	NA
ENSDARG00000079515	NA	1	NA
ENSDARG00000068275	NA	1	NA
ENSDARG00000075340	NA	1	NA
ENSDARG00000013222	NA	1	NA
ENSDARG00000020981	NA	1	NA
ENSDARG00000070839	NA	1	NA
ENSDARG00000077666	NA	1	NA
ENSDARG00000103697	NA	1	NA
ENSDARG00000098968	NA	1	NA
ENSDARG00000104128	NA	1	NA
ENSDARG00000098211	NA	1	NA
ENSDARG00000070477	NA	1	NA
ENSDARG00000008976	NA	1	NA
ENSDARG00000104375	NA	1	NA
ENSDARG00000103699	NA	1	NA
ENSDARG00000067719	NA	1	NA
ENSDARG00000052978	NA	1	NA
ENSDARG00000014098	NA	1	NA
ENSDARG00000013828	NA	1	NA
ENSDARG00000055106	NA	1	NA
ENSDARG00000059768	NA	1	NA
ENSDARG00000074796	NA	1	NA
ENSDARG00000041361	NA	1	NA
ENSDARG00000103290	NA	1	NA
ENSDARG00000060315	NA	1	NA
ENSDARG00000061757	NA	1	NA
ENSDARG00000077404	NA	1	NA
ENSDARG00000099840	NA	1	NA
ENSDARG00000041609	NA	1	NA
ENSDARG00000003544	NA	1	NA
ENSDARG00000013006	NA	1	NA
ENSDARG00000006370	NA	1	NA
ENSDARG00000056085	NA	1	NA
ENSDARG00000073872	NA	1	NA
ENSDARG00000062146	NA	1	NA
ENSDARG00000074611	NA	1	NA
ENSDARG00000061397	NA	1	NA
ENSDARG00000099124	NA	1	NA
ENSDARG00000052413	NA	1	NA
ENSDARG00000098924	NA	1	NA
ENSDARG00000070256	NA	1	NA
ENSDARG00000073673	NA	1	NA
ENSDARG00000107858	NA	1	NA
ENSDARG00000100274	NA	1	NA
ENSDARG00000112868	NA	1	NA
ENSDARG00000019774	NA	1	NA
ENSDARG00000087186	NA	1	NA
ENSDARG00000011609	NA	1	NA
ENSDARG00000030583	NA	1	NA
ENSDARG00000074331	NA	1	NA
ENSDARG00000077215	NA	1	NA
ENSDARG00000016775	NA	1	NA
ENSDARG00000057249	NA	1	NA
ENSDARG00000015970	NA	1	NA
ENSDARG00000018257	NA	1	NA
ENSDARG00000035607	NA	1	NA
ENSDARG00000074137	NA	1	NA
ENSDARG00000012574	NA	1	NA
ENSDARG00000061525	NA	1	NA
ENSDARG00000059549	NA	1	NA
ENSDARG00000063563	NA	1	NA
ENSDARG00000019426	NA	1	NA
ENSDARG00000000370	NA	1	NA
ENSDARG00000038985	NA	1	NA
ENSDARG00000010078	NA	1	NA
ENSDARG00000067723	NA	1	NA
ENSDARG00000099280	NA	1	NA
ENSDARG00000078355	NA	1	NA
ENSDARG00000003631	NA	1	NA
ENSDARG00000011703	NA	1	NA
ENSDARG00000053884	NA	1	NA
ENSDARG00000003910	NA	1	NA
ENSDARG00000054454	NA	1	NA
ENSDARG00000010767	NA	1	NA
ENSDARG00000041217	NA	1	NA
ENSDARG00000002127	NA	1	NA
ENSDARG00000029133	NA	1	NA
ENSDARG00000018006	NA	1	NA
ENSDARG00000058892	NA	1	NA
ENSDARG00000006128	NA	1	NA
ENSDARG00000034300	NA	1	NA
ENSDARG00000016811	NA	1	NA
ENSDARG00000062187	NA	1	NA
ENSDARG00000100752	NA	1	NA
ENSDARG00000087238	NA	1	NA
ENSDARG00000069855	NA	1	NA
ENSDARG00000076174	NA	1	NA
ENSDARG00000031817	NA	1	NA
ENSDARG00000024694	NA	1	NA
ENSDARG00000068192	NA	1	NA
ENSDARG00000029248	NA	1	NA
ENSDARG00000020242	NA	1	NA
ENSDARG00000045463	NA	1	NA
ENSDARG00000016253	NA	1	NA
ENSDARG00000044216	NA	1	NA
ENSDARG00000009136	NA	1	NA
ENSDARG00000054858	NA	1	NA
ENSDARG00000076733	NA	1	NA
ENSDARG00000009436	NA	1	NA
ENSDARG00000062330	NA	1	NA
ENSDARG00000078433	NA	1	NA
ENSDARG00000095241	NA	1	NA
ENSDARG00000030999	NA	1	NA
ENSDARG00000018441	NA	1	NA
ENSDARG00000019000	NA	1	NA
ENSDARG00000033852	NA	1	NA
ENSDARG00000045414	NA	1	NA
ENSDARG00000076694	NA	1	NA
ENSDARG00000078738	NA	1	NA
ENSDARG00000030598	NA	1	NA
ENSDARG00000112678	NA	1	NA
ENSDARG00000100321	NA	1	NA
ENSDARG00000052721	NA	1	NA
ENSDARG00000058710	NA	1	NA
ENSDARG00000099093	NA	1	NA
ENSDARG00000017006	NA	1	NA
ENSDARG00000078313	NA	1	NA
